id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
9596,1980,phd,single,65295.0,0,0,-9223372036854775808,19,365,32,117,34.0,81,6.0,1,3,3,13,2,0,0,0,0,0,0,3,11,0
2891,1963,graduation,divorced,68118.0,0,1,-9223372036854775808,51,595,23,123,10.0,23,126.5,2,8,9,4,6,0,0,0,0,0,0,3,11,0
4910,1967,graduation,divorced,68743.0,0,0,-9223372036854775808,81,1132,81,384,120.5,81,115.0,1,11,5,13,7,0,0,0,0,0,0,3,11,0
75,1982,2n cycle,together,41039.0,0,0,-9223372036854775808,32,34,11,137,120.5,61,45.0,1,8,1,5,8,0,0,0,0,0,0,3,11,0
10120,1955,graduation,together,38946.0,0,1,-9223372036854775808,84,116,6,82,6.0,6,41.0,2,3,1,6,5,0,0,0,0,0,0,3,11,0
6327,1967,graduation,together,65777.0,0,0,-9223372036854775808,87,565,32,435,28.0,32,54.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0
10142,1976,phd,divorced,66476.0,0,1,1372809600000000000,99,372,18,126,47.0,48,78.0,2,5,2,11,4,0,0,0,0,0,0,3,11,0
9826,1972,phd,single,86857.0,0,0,1355011200000000000,96,899,81,556,120.5,81,40.0,1,5,6,10,2,0,0,0,0,0,0,3,11,0
1501,1982,phd,married,117416.25,0,0,1333843200000000000,21,55,16,556,17.0,3,4.0,6,0,10,1,0,0,0,0,0,0,0,3,11,0
10767,1989,phd,together,77845.0,0,0,-9223372036854775808,40,760,40,480,0.0,40,26.0,1,3,5,12,1,0,0,0,0,0,0,3,11,0
7279,1969,phd,together,69476.0,0,0,-9223372036854775808,3,260,81,556,63.0,9,67.0,1,4,6,4,2,0,0,0,0,0,0,3,11,0
7230,1960,phd,divorced,50611.0,0,1,1334016000000000000,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,0,0,0,0,0,3,11,0
143,1970,graduation,single,61209.0,0,0,-9223372036854775808,73,466,0,224,119.0,49,99.0,1,5,3,4,2,0,0,0,0,0,0,3,11,0
450,1958,master,together,42315.0,0,1,1386374400000000000,90,67,15,80,17.0,11,80.0,3,1,4,4,3,0,0,0,0,0,0,3,11,0
9316,1952,basic,together,13084.0,0,0,1360540800000000000,29,2,0,7,3.0,7,10.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
6379,1949,master,widow,47570.0,1,1,-9223372036854775808,3,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,0,3,11,0
9239,1961,master,married,61923.0,0,2,-9223372036854775808,94,92,4,18,3.0,3,6.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0
8315,1995,graduation,single,34824.0,0,0,-9223372036854775808,65,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2868,1949,phd,single,26518.0,1,1,1375574400000000000,33,20,1,28,3.0,3,2.0,3,2,0,3,8,0,0,0,0,0,0,3,11,0
10888,1961,graduation,single,45938.0,0,0,1362960000000000000,46,273,11,178,62.0,81,29.0,2,8,4,6,6,0,0,0,0,0,0,3,11,0
1277,1960,graduation,together,78468.0,0,0,1409788800000000000,29,434,22,388,104.0,22,34.0,1,10,7,10,4,0,0,0,0,0,0,3,11,0
9977,1973,graduation,divorced,78901.0,0,1,-9223372036854775808,99,321,11,309,33.0,26,34.0,3,9,3,5,4,0,0,0,0,0,0,3,11,0
10196,1978,graduation,married,71427.0,2,0,1417564800000000000,26,212,81,177,15.0,64,23.0,2,8,2,8,4,0,0,0,0,0,0,3,11,0
6384,1978,graduation,divorced,71022.0,0,1,1414886400000000000,30,909,12,278,0.0,12,126.5,3,5,2,11,8,0,0,0,0,0,0,3,11,0
8029,1988,master,single,90247.0,0,0,-9223372036854775808,27,1184,32,352,21.0,16,16.0,1,3,4,7,1,0,0,0,0,0,0,3,11,0
968,1968,master,divorced,41335.0,1,0,-9223372036854775808,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0
6988,1986,graduation,married,71952.0,1,0,1380585600000000000,93,656,80,455,52.0,81,93.0,2,8,4,8,4,0,0,0,0,0,0,3,11,0
4472,1970,phd,divorced,35682.0,1,0,-9223372036854775808,34,23,0,8,6.0,2,18.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
6991,1951,graduation,divorced,43185.0,0,1,1380844800000000000,88,537,6,42,16.0,6,30.0,2,9,3,6,8,0,0,0,0,0,0,3,11,0
3336,1948,phd,together,66375.0,0,1,-9223372036854775808,96,712,0,45,0.0,0,126.5,3,2,4,5,7,0,0,0,0,0,0,3,11,0
4301,1971,master,married,35178.0,1,0,1380585600000000000,10,23,1,13,2.0,2,18.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0
1940,1986,graduation,married,25252.0,1,0,1386374400000000000,26,1,3,4,2.0,2,6.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1272,1965,master,single,55250.0,0,1,-9223372036854775808,49,664,58,83,32.0,0,66.0,4,7,5,10,5,0,0,0,0,0,0,3,11,0
1388,1975,graduation,single,33249.0,1,0,-9223372036854775808,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1044,1953,graduation,together,58398.0,0,0,-9223372036854775808,44,299,5,201,21.0,21,49.0,3,5,4,8,4,0,0,0,0,0,0,3,11,0
6969,1982,graduation,together,50272.0,1,0,1373241600000000000,75,99,13,66,43.0,8,4.0,3,4,1,5,7,0,0,0,0,0,0,3,11,0
10479,1975,phd,married,76618.0,0,0,1342051200000000000,64,749,40,294,120.5,81,126.5,1,3,2,5,1,0,0,0,0,0,0,3,11,0
3619,1960,2n cycle,divorced,87305.0,0,0,-9223372036854775808,19,345,25,501,63.0,81,80.0,1,5,3,8,2,0,0,0,0,0,0,3,11,0
1715,1978,graduation,together,25851.0,1,0,1383350400000000000,45,9,4,18,7.0,5,5.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10159,1970,graduation,divorced,58710.0,0,1,-9223372036854775808,77,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,3,11,0
1463,1958,graduation,single,45160.0,1,1,-9223372036854775808,9,8,2,5,3.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5114,1965,master,married,74806.0,0,1,-9223372036854775808,1,670,9,249,0.0,28,9.0,2,5,4,5,4,0,0,0,0,0,0,3,11,0
4990,1954,graduation,married,59111.0,0,0,1360022400000000000,90,524,0,134,28.0,28,126.5,1,11,1,8,7,0,0,0,0,0,0,3,11,0
4329,1984,phd,married,18988.0,1,0,-9223372036854775808,43,6,0,6,2.0,1,1.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0
10936,1965,graduation,married,72190.0,0,0,-9223372036854775808,79,597,81,556,120.5,81,126.5,1,5,6,4,3,0,0,0,0,0,0,3,11,0
4692,1976,graduation,married,7500.0,1,0,1325980800000000000,19,7,0,12,13.0,7,32.0,5,4,1,2,9,0,0,0,0,0,0,3,11,0
7212,1966,graduation,married,44794.0,0,1,1407283200000000000,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
6086,1955,graduation,married,80395.0,0,0,-9223372036854775808,62,445,25,556,80.0,76,48.0,1,6,5,12,2,0,0,0,0,0,0,3,11,0
437,1976,master,divorced,75012.0,0,0,-9223372036854775808,41,294,81,218,120.5,58,126.5,1,3,8,11,1,0,0,0,0,0,0,3,11,0
11171,1965,master,married,56962.0,2,1,1384041600000000000,60,292,3,77,10.0,3,26.0,6,6,3,5,7,0,0,0,0,0,0,3,11,0
11101,1991,graduation,together,89891.0,0,0,-9223372036854775808,17,412,22,132,59.0,28,126.5,1,11,6,8,4,0,0,0,0,0,0,3,11,0
5329,1949,phd,divorced,35946.0,1,1,-9223372036854775808,24,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
610,1953,phd,together,53593.0,1,1,1341705600000000000,60,349,4,78,6.0,0,43.0,6,7,2,6,8,0,0,0,0,0,0,3,11,0
9384,1978,graduation,married,66373.0,1,1,1386288000000000000,57,328,9,124,12.0,24,109.0,6,4,2,10,3,0,0,0,0,0,0,3,11,0
5956,1948,phd,divorced,45072.0,1,2,-9223372036854775808,74,144,2,99,7.0,2,30.0,5,6,1,4,8,0,0,0,0,0,0,3,11,0
10430,1973,graduation,divorced,89694.0,1,1,1378771200000000000,22,1126,28,211,37.0,28,42.0,3,4,3,4,5,0,0,0,0,0,0,3,11,0
7875,1949,graduation,married,72025.0,0,0,-9223372036854775808,46,967,0,556,43.0,50,0.0,1,4,8,13,2,0,0,0,0,0,0,3,11,0
7072,1973,graduation,married,67432.0,0,1,-9223372036854775808,69,432,79,341,120.5,81,126.5,2,8,5,4,4,0,0,0,0,0,0,3,11,0
6255,1952,master,together,70545.0,0,1,1394064000000000000,29,138,39,63,55.0,18,21.0,1,4,1,7,2,0,0,0,0,0,0,3,11,0
6516,1989,basic,married,17487.0,1,0,-9223372036854775808,37,0,0,1,7.0,4,6.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5564,1969,graduation,together,62882.0,0,1,1347062400000000000,26,509,81,497,78.0,24,97.0,2,7,5,6,4,0,0,0,0,0,0,3,11,0
5682,1953,phd,single,64108.0,0,1,-9223372036854775808,8,948,10,86,13.0,21,21.0,4,6,9,11,5,0,0,0,0,0,0,3,11,0
7458,1956,master,together,34941.0,1,1,1370217600000000000,26,39,2,25,4.0,3,24.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0
5237,1950,phd,single,48767.0,1,2,1388534400000000000,79,28,1,21,3.0,0,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0
7761,1978,2n cycle,together,38702.0,1,0,1357603200000000000,71,13,11,24,13.0,8,40.0,2,3,0,4,6,0,0,0,0,0,0,3,11,0
5278,1964,graduation,married,82224.0,0,0,-9223372036854775808,83,307,26,360,120.5,31,40.0,1,6,9,5,3,0,0,0,0,0,0,3,11,0
3560,1952,graduation,together,83844.0,0,0,1386201600000000000,57,901,31,345,75.0,31,126.5,1,4,4,11,1,0,0,0,0,0,0,3,11,0
7235,1975,2n cycle,married,17003.0,1,0,1378944000000000000,37,2,5,12,4.0,8,7.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0
10548,1995,graduation,single,71163.0,0,0,1409702400000000000,30,283,17,372,120.5,81,44.0,1,3,8,12,1,0,0,0,0,0,0,3,11,0
2281,1970,graduation,single,33697.0,1,0,-9223372036854775808,34,4,3,7,0.0,3,11.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4073,1954,2n cycle,married,63564.0,0,0,-9223372036854775808,0,769,80,252,15.0,34,65.0,1,10,10,7,6,0,0,0,0,0,0,3,11,0
6974,1972,phd,together,83443.0,0,0,-9223372036854775808,89,518,42,556,55.0,56,84.0,1,6,10,5,2,0,0,0,0,0,0,3,11,0
7938,1958,phd,together,51518.0,0,1,1362873600000000000,92,350,8,66,17.0,4,4.0,2,3,2,10,3,0,0,0,0,0,0,3,11,0
7094,1975,graduation,widow,58330.0,0,1,-9223372036854775808,87,445,53,213,104.0,81,126.5,1,6,4,13,4,0,0,0,0,0,0,3,11,0
3667,1969,graduation,married,80952.0,0,0,-9223372036854775808,20,778,81,556,41.0,27,44.0,1,8,5,11,8,0,0,0,0,0,0,3,11,0
7723,1979,graduation,together,75507.0,0,0,1391558400000000000,56,709,81,374,104.0,80,80.0,1,8,6,6,3,0,0,0,0,0,0,3,11,0
3870,1978,2n cycle,together,63855.0,0,0,1378080000000000000,28,359,35,314,93.0,81,89.0,1,7,3,13,4,0,0,0,0,0,0,3,11,0
4012,1972,phd,together,62220.0,0,1,1352332800000000000,55,799,12,375,16.0,12,12.0,5,7,6,5,6,0,0,0,0,0,0,3,11,0
5909,1964,graduation,married,58512.0,0,1,-9223372036854775808,25,895,10,101,13.0,0,126.5,5,3,4,8,8,0,0,0,0,0,0,3,11,0
10470,1979,master,married,40662.0,1,0,-9223372036854775808,0,40,2,23,0.0,4,23.0,2,2,1,3,4,0,0,0,0,0,0,3,11,0
6488,1959,phd,married,38829.0,0,1,1401840000000000000,86,76,0,7,0.0,0,16.0,1,3,2,2,5,0,0,0,0,0,0,3,11,0
10270,1981,2n cycle,married,35523.0,1,0,1362873600000000000,8,11,5,22,12.0,5,11.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0
6887,1967,graduation,single,79146.0,1,1,-9223372036854775808,33,245,16,223,21.0,43,16.0,2,8,1,8,6,0,0,0,0,0,0,3,11,0
6406,1988,master,married,78285.0,0,0,-9223372036854775808,13,647,81,391,120.5,67,40.0,1,6,4,10,3,0,0,0,0,0,0,3,11,0
7573,1978,phd,single,31626.0,1,0,1380931200000000000,12,39,1,9,2.0,1,34.0,1,2,1,2,7,0,0,0,0,0,0,3,11,0
4508,1952,graduation,single,75127.0,0,0,-9223372036854775808,92,203,35,305,46.0,17,126.5,1,2,10,5,1,0,0,0,0,0,0,3,11,0
221,1955,graduation,married,48726.0,0,1,-9223372036854775808,90,138,3,38,4.0,0,59.0,3,3,2,4,6,0,0,0,0,0,0,3,11,0
5331,1977,graduation,married,74985.0,0,0,1352419200000000000,8,587,51,556,120.5,0,86.0,1,3,6,7,2,0,0,0,0,0,0,3,11,0
1911,1987,graduation,together,67430.0,0,0,1336521600000000000,6,595,81,291,120.5,81,121.0,1,11,5,12,6,0,0,0,0,0,0,3,11,0
20,1965,2n cycle,married,46891.0,0,1,1357689600000000000,91,43,12,23,29.0,15,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0
8786,1956,master,married,62058.0,0,1,-9223372036854775808,52,301,7,74,10.0,0,58.0,4,6,1,7,6,0,0,0,0,0,0,3,11,0
10582,1979,graduation,married,72063.0,0,1,1362614400000000000,3,180,32,348,76.0,32,90.0,2,5,2,12,2,0,0,0,0,0,0,3,11,0
1915,1951,phd,married,78939.0,0,0,1386806400000000000,57,794,81,243,120.5,0,126.5,1,8,5,6,3,0,0,0,0,0,0,3,11,0
8897,1965,graduation,single,42720.0,1,1,-9223372036854775808,9,392,5,91,28.0,26,112.0,6,7,3,7,8,0,0,0,0,0,0,3,11,0
2371,1972,graduation,married,33622.0,1,1,-9223372036854775808,22,39,1,22,3.0,4,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0
4303,1957,phd,together,6835.0,0,1,1344729600000000000,76,107,2,12,2.0,2,12.0,0,0,0,1,13,0,0,0,0,0,0,3,11,0
6825,1953,graduation,together,41452.0,1,1,1370217600000000000,86,13,0,3,0.0,0,0.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1072,1965,phd,single,40760.0,0,1,-9223372036854775808,64,70,0,17,0.0,0,6.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0
4964,1958,phd,together,74250.0,0,0,-9223372036854775808,90,680,11,392,75.0,0,0.0,1,2,10,4,1,0,0,0,0,0,0,3,11,0
2461,1955,master,single,51124.0,1,1,-9223372036854775808,79,26,1,11,0.0,1,4.0,2,1,0,3,3,0,0,0,0,0,0,3,11,0
10736,1971,graduation,single,72258.0,0,1,1386547200000000000,28,522,0,522,120.5,81,126.5,2,6,9,5,2,0,0,0,0,0,0,3,11,0
3194,1974,phd,single,71466.0,0,0,1399161600000000000,86,412,12,546,78.0,81,0.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0
10839,1976,graduation,together,36283.0,1,1,-9223372036854775808,42,6,5,5,8.0,0,5.0,2,1,0,3,4,0,0,0,0,0,0,3,11,0
49,1970,graduation,single,20587.0,1,0,1415145600000000000,39,2,3,6,4.0,1,9.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0
4290,1972,graduation,married,30467.0,1,0,-9223372036854775808,8,1,3,8,2.0,5,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10219,1972,graduation,together,31590.0,1,0,-9223372036854775808,40,6,2,15,6.0,6,3.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4211,1986,basic,married,20425.0,1,0,-9223372036854775808,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1135,1960,master,together,17144.0,1,1,-9223372036854775808,96,18,2,19,0.0,2,6.0,5,3,0,4,7,0,0,0,0,0,0,3,11,0
6299,1968,phd,divorced,42564.0,0,1,1359676800000000000,28,324,48,186,39.0,18,126.5,6,6,8,4,7,0,0,0,0,0,0,3,11,0
10846,1978,master,married,43783.0,1,0,-9223372036854775808,22,327,9,125,25.0,4,126.5,6,7,1,8,7,0,0,0,0,0,0,3,11,0
347,1976,graduation,divorced,40780.0,0,1,1344470400000000000,30,229,27,71,13.0,3,34.0,4,7,1,5,9,0,0,0,0,0,0,3,11,0
6543,1945,master,together,62847.0,0,0,-9223372036854775808,45,521,81,556,80.0,76,61.0,1,3,6,4,2,0,0,0,0,0,0,3,11,0
10446,1957,phd,married,82017.0,0,0,1341964800000000000,58,184,23,446,30.0,23,23.0,1,5,4,7,2,0,0,0,0,0,0,3,11,0
3479,1950,graduation,single,16813.0,0,0,-9223372036854775808,49,4,8,11,12.0,2,13.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0
11075,1978,graduation,married,51267.0,1,1,-9223372036854775808,37,183,2,64,7.0,2,12.0,4,3,3,5,4,0,0,0,0,0,0,3,11,0
4442,1961,graduation,single,46524.0,0,1,1367625600000000000,70,31,19,35,26.0,14,52.0,2,1,1,5,3,0,0,0,0,0,0,3,11,0
199,1962,master,single,45183.0,0,0,-9223372036854775808,33,219,3,60,12.0,9,12.0,1,4,1,7,7,0,0,0,0,0,0,3,11,0
6722,1954,phd,married,70421.0,0,1,-9223372036854775808,98,479,28,136,75.0,14,35.0,3,10,3,7,6,0,0,0,0,0,0,3,11,0
796,1965,2n cycle,divorced,60161.0,0,1,-9223372036854775808,17,584,44,212,46.0,8,126.5,3,11,4,8,8,0,0,0,0,0,0,3,11,0
3749,1973,graduation,together,73926.0,0,0,1359849600000000000,54,627,81,556,120.5,81,15.0,1,6,5,12,3,0,0,0,0,0,0,3,11,0
8523,1968,graduation,married,19329.0,1,0,-9223372036854775808,39,24,1,16,12.0,2,5.0,3,4,0,3,8,0,0,0,0,0,0,3,11,0
310,1970,master,married,61872.0,0,1,-9223372036854775808,81,330,5,159,36.0,27,16.0,4,4,4,9,4,0,0,0,0,0,0,3,11,0
8629,1956,graduation,widow,46984.0,1,1,-9223372036854775808,71,19,1,10,2.0,1,8.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
236,1951,graduation,married,34838.0,1,1,-9223372036854775808,62,28,23,29,29.0,14,47.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0
9930,1944,phd,single,82716.0,0,0,1368230400000000000,8,606,81,228,15.0,81,22.0,1,6,8,13,2,0,0,0,0,0,0,3,11,0
3483,1958,graduation,married,48192.0,0,0,1370304000000000000,76,1039,43,204,120.5,58,29.0,3,2,8,12,8,0,0,0,0,0,0,3,11,0
4599,1976,master,married,49681.0,0,2,1365638400000000000,66,411,0,26,0.0,0,21.0,6,7,1,7,7,0,0,0,0,0,0,3,11,0
7326,1971,master,married,56850.0,0,1,-9223372036854775808,83,34,1,19,2.0,7,0.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
7352,1957,graduation,married,55267.0,0,1,-9223372036854775808,28,161,28,136,32.0,3,45.0,4,3,4,6,3,0,0,0,0,0,0,3,11,0
2350,1972,graduation,married,59666.0,1,1,-9223372036854775808,87,623,53,178,23.0,17,126.5,6,3,2,8,8,0,0,0,0,0,0,3,11,0
9145,1972,graduation,single,72504.0,0,1,1370304000000000000,43,604,26,470,120.5,81,94.0,2,5,9,6,2,0,0,0,0,0,0,3,11,0
2964,1981,graduation,married,26872.0,0,0,-9223372036854775808,0,3,10,8,3.0,16,32.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0
5585,1972,graduation,single,21359.0,1,0,-9223372036854775808,1,12,2,17,6.0,1,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
9687,1975,graduation,single,73170.0,0,0,-9223372036854775808,1,184,81,256,50.0,30,32.0,1,5,4,6,2,0,0,0,0,0,0,3,11,0
3732,1955,master,married,52750.0,0,1,1364860800000000000,72,393,0,239,90.0,69,69.0,6,5,7,9,4,0,0,0,0,0,0,3,11,0
6303,1986,phd,together,91820.0,0,0,-9223372036854775808,72,410,73,556,76.0,81,30.0,0,5,5,12,1,0,0,0,0,0,0,3,11,0
11176,1970,phd,together,65968.0,0,1,1417737600000000000,12,376,9,83,19.0,4,4.0,2,5,4,7,3,0,0,0,0,0,0,3,11,0
2986,1976,graduation,married,30772.0,1,1,1417564800000000000,89,7,2,4,2.0,1,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7462,1954,graduation,single,22507.0,0,0,-9223372036854775808,67,68,0,226,51.0,81,68.0,3,10,2,4,9,0,0,0,0,0,0,3,11,0
3900,1972,graduation,married,65685.0,0,1,-9223372036854775808,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0
7034,1978,2n cycle,married,25804.0,1,0,1357689600000000000,34,8,7,9,13.0,6,12.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
9493,1980,phd,single,76412.0,0,0,1367712000000000000,15,840,53,556,23.0,71,17.0,1,5,4,8,3,0,0,0,0,0,0,3,11,0
1143,1972,graduation,married,22063.0,1,0,1375920000000000000,43,7,10,13,3.0,11,11.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1,1961,graduation,single,57091.0,0,0,-9223372036854775808,0,464,5,64,7.0,0,37.0,1,7,3,7,5,0,0,0,0,0,0,3,11,0
3855,1963,graduation,married,22419.0,0,0,-9223372036854775808,74,30,3,47,19.0,21,42.0,1,3,2,2,8,0,0,0,0,0,0,3,11,0
5536,1959,graduation,together,87771.0,0,1,-9223372036854775808,61,1225,38,287,50.0,57,33.0,1,5,10,4,6,0,0,0,0,0,0,3,11,0
5989,1959,2n cycle,divorced,78353.0,0,1,-9223372036854775808,51,752,81,476,39.0,81,34.0,1,10,2,11,8,0,0,0,0,0,0,3,11,0
9499,1954,graduation,married,93404.0,1,2,1372982400000000000,97,1225,15,287,20.0,0,15.0,3,3,4,7,5,0,0,0,0,0,0,3,11,0
6768,1962,graduation,divorced,37859.0,1,2,1385856000000000000,75,22,1,8,2.0,1,2.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
2150,1958,phd,widow,80995.0,0,1,1383609600000000000,83,860,28,409,73.0,56,56.0,1,8,9,4,4,0,0,0,0,0,0,3,11,0
6646,1984,graduation,together,16529.0,1,0,1388707200000000000,23,3,0,5,13.0,0,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4887,1976,phd,divorced,55412.0,1,1,-9223372036854775808,65,10,5,28,11.0,1,8.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0
8560,1992,graduation,single,48789.0,0,0,1349740800000000000,94,351,16,156,7.0,5,126.5,1,6,4,7,6,0,0,0,0,0,0,3,11,0
3321,1967,phd,together,56575.0,0,2,1367712000000000000,42,421,5,90,0.0,16,10.0,3,7,3,7,5,0,0,0,0,0,0,3,11,0
11003,1980,2n cycle,together,25130.0,1,0,1360454400000000000,10,2,5,7,0.0,18,18.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10402,1967,graduation,married,35441.0,1,1,-9223372036854775808,94,25,1,9,2.0,1,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
9904,1956,graduation,married,71391.0,0,1,-9223372036854775808,50,336,81,274,46.0,81,126.5,5,6,5,12,3,0,0,0,0,0,0,3,11,0
6141,1972,master,single,49494.0,1,0,-9223372036854775808,46,191,9,97,0.0,6,82.0,2,6,1,5,7,0,0,0,0,0,0,3,11,0
5687,1980,graduation,divorced,81702.0,0,0,-9223372036854775808,98,563,50,556,28.0,31,126.5,1,7,7,12,3,0,0,0,0,0,0,3,11,0
10856,1980,2n cycle,single,45889.0,0,1,1360195200000000000,42,31,0,6,0.0,1,8.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
5121,1977,graduation,single,56628.0,0,1,-9223372036854775808,30,479,5,82,7.0,17,126.5,2,7,6,5,5,0,0,0,0,0,0,3,11,0
4186,1950,graduation,together,34026.0,1,1,1367971200000000000,11,18,6,15,12.0,8,17.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0
368,1974,graduation,married,40049.0,0,1,-9223372036854775808,61,91,65,52,10.0,44,28.0,3,3,2,6,5,0,0,0,0,0,0,3,11,0
3312,1988,graduation,single,34176.0,1,0,1417737600000000000,12,5,7,24,19.0,14,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0
11121,1981,graduation,married,19419.0,1,0,1349913600000000000,76,2,14,28,16.0,3,7.0,4,4,0,3,9,0,0,0,0,0,0,3,11,0
5332,1960,2n cycle,married,82504.0,0,0,-9223372036854775808,2,362,50,431,120.5,35,54.0,1,3,6,7,1,0,0,0,0,0,0,3,11,0
5848,1970,graduation,together,81205.0,0,0,-9223372036854775808,43,724,74,556,97.0,55,126.5,1,5,6,7,2,0,0,0,0,0,0,3,11,0
10343,1991,2n cycle,single,61618.0,0,0,-9223372036854775808,27,605,81,399,0.0,45,126.5,2,3,6,8,3,0,0,0,0,0,0,3,11,0
5935,1956,master,single,55284.0,0,1,-9223372036854775808,60,547,7,140,0.0,7,63.0,3,7,5,8,5,0,0,0,0,0,0,3,11,0
2895,1963,graduation,single,49980.0,0,1,-9223372036854775808,79,104,1,54,13.0,9,14.0,2,3,1,5,5,0,0,0,0,0,0,3,11,0
10262,1980,graduation,married,15072.0,2,0,1380931200000000000,96,8,2,15,0.0,10,18.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0
7848,1974,graduation,single,49166.0,0,1,-9223372036854775808,17,224,2,25,7.0,0,110.0,2,5,3,3,6,0,0,0,0,0,0,3,11,0
9477,1954,phd,married,65324.0,0,1,1414800000000000000,0,384,0,102,21.0,32,5.0,3,6,2,9,4,0,0,0,0,0,0,3,11,0
4856,1957,2n cycle,married,82347.0,0,0,1339372800000000000,38,556,54,556,120.5,81,63.0,1,7,7,10,3,0,0,0,0,0,0,3,11,0
7186,1966,phd,together,30843.0,1,1,-9223372036854775808,43,24,0,2,0.0,0,9.0,2,1,1,2,5,0,0,0,0,0,0,3,11,0
5794,1974,phd,married,46374.0,0,1,-9223372036854775808,1,408,0,21,0.0,0,17.0,3,7,1,7,8,0,0,0,0,0,0,3,11,0
1456,1979,graduation,single,60474.0,0,1,1357257600000000000,25,265,81,303,120.5,9,126.5,6,10,2,12,7,0,0,0,0,0,0,3,11,0
4877,1973,master,married,38576.0,0,1,1396483200000000000,2,34,0,7,0.0,0,0.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
425,1985,graduation,married,55357.0,2,0,-9223372036854775808,66,374,64,116,84.0,25,64.0,3,6,2,11,5,0,0,0,0,0,0,3,11,0
3007,1966,graduation,together,37758.0,1,1,1334016000000000000,49,27,2,10,0.0,0,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1031,1989,2n cycle,married,85710.0,0,0,1367712000000000000,5,600,20,350,29.0,30,33.0,1,6,9,10,2,0,0,0,0,0,0,3,11,0
4297,1969,graduation,together,23228.0,1,0,-9223372036854775808,71,13,2,18,6.0,1,0.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
807,1969,master,together,44602.0,1,1,-9223372036854775808,35,167,2,89,0.0,0,34.0,6,6,1,4,8,0,0,0,0,0,0,3,11,0
